410;0;55
980;3;70
720;3;55
730;0;20
710;4;10
930;3;15
660;3;50
740;3;30
790;2;45
600;3;60
680;1;85
110;0;90
390;2;30
640;2;90
460;4;15
920;3;50
560;4;40
250;2;45
360;2;55
460;3;70
670;0;20
610;4;30
450;4;10
80;4;50
910;0;70
900;4;75
330;2;50
620;1;5
970;0;75
470;0;5
430;2;60
450;2;55
470;0;95
320;1;10
410;4;30
970;4;20
30;3;90
420;3;95
610;1;15
720;1;85
520;4;45
230;2;20
50;1;45
910;3;40
650;1;90
740;3;50
360;3;70
20;0;85
280;1;95
560;1;90
320;1;10
450;2;10
600;3;45
130;1;15
160;1;10
590;4;70
190;1;80
820;3;60
540;3;65
140;0;20
30;2;25
700;0;80
10;2;80
560;1;60
510;3;75
170;4;0
780;1;20
590;2;65
590;2;45
630;0;95
570;4;35
220;4;5
220;2;70
900;0;70
140;1;55
260;1;60
490;1;35
280;0;35
320;4;80
580;4;85
480;4;10
920;4;80
510;3;65
610;4;0
450;0;45
60;2;70
540;4;85
280;1;40
680;4;30
780;1;75
440;2;35
870;3;40
610;1;0
90;1;95
180;1;75
350;3;70
570;2;25
190;3;60
530;3;55
80;4;20
470;0;20
280;2;65
900;4;80
420;1;45
500;1;40
990;0;60
260;4;25
30;2;70
320;0;85
450;3;35
860;1;60
430;3;0
720;1;5
50;0;55
800;2;50
600;4;40
620;3;80
210;2;30
870;0;90
190;2;75
500;1;45
340;3;30
960;0;45
920;4;30
460;4;60
830;4;30
540;0;70
620;2;50
430;4;45
150;3;35
610;4;65
720;2;60
940;3;60
80;2;50
690;3;65
800;0;75
590;1;95
240;0;35
310;3;0
790;4;80
330;3;90
300;4;30
730;3;55
140;4;85
300;4;65
750;0;20
570;4;30
700;4;90
960;2;25
100;3;0
920;3;5
30;0;20
220;3;20
410;3;25
710;4;80
170;3;45
10;1;65
30;1;40
400;3;0
460;3;85
890;4;80
950;3;70
360;1;10
620;2;0
390;2;35
570;2;90
450;4;50
540;1;60
280;2;80
440;4;35
30;1;10
930;4;95
450;3;80
560;4;15
530;3;15
710;2;65
910;3;90
770;4;30
610;4;95
520;1;90
90;0;35
220;4;50
70;1;10
120;4;65
660;2;95
0;4;75
500;2;0
90;4;5
440;2;60
300;1;25
110;4;95
450;0;75
300;3;25
220;1;90
410;1;60
900;2;45
40;0;40
840;2;25
460;1;40
940;4;25
260;4;50
830;0;75
790;0;25
60;4;75
250;0;10
100;3;70
830;0;35
860;3;35
360;4;55
440;1;45
20;4;20
540;0;90
690;0;90
110;0;35
130;3;95
60;1;15
500;3;5
790;0;60
540;3;15
820;0;0
690;0;10
970;4;20
190;4;85
750;2;90
480;0;40
760;2;45
890;0;95
770;0;30
490;3;40
710;0;40
200;2;90
630;3;55
660;1;80
540;2;45
650;2;30
530;1;30
290;2;80
330;1;55
190;3;50
500;3;0
720;2;0
580;0;95
860;3;75
450;3;70
660;1;50
990;4;55
300;2;55
40;0;80
320;4;10
80;3;25
730;3;60
90;0;80
380;4;15
510;1;95
220;1;0
930;4;60
970;4;30
650;1;5
830;1;5
390;1;70
850;0;10
550;2;20
810;0;5
390;0;60
80;4;5
320;0;30
250;0;50
60;4;25
580;2;40
750;3;75
220;0;0
840;4;75
720;1;55
570;3;0
590;1;45
870;3;55
190;0;40
650;4;60
480;3;85
130;3;15
980;1;30
10;1;10
480;2;20
880;1;80
290;4;10
180;0;45
610;2;10
660;3;50
780;0;35
500;2;65
650;2;70
890;0;60
530;4;45
930;4;75
470;4;65
830;2;65
10;0;75
420;4;55
940;2;15
930;0;85
150;2;95
310;0;70
240;2;5
860;0;90
940;4;40
790;4;90
250;4;85
570;1;75
300;1;0
80;3;5
950;4;40
20;0;55
290;1;30
60;3;40
100;0;0
660;3;40
10;2;65
970;3;35
350;0;60
950;1;50
740;2;60
470;4;70
200;0;25
890;4;0
800;0;15
240;4;85
660;0;55
660;1;75
990;0;10
850;0;45
920;0;40
150;4;40
350;1;20
160;4;95
460;2;10
780;4;5
550;3;65
650;0;10
100;1;65
520;3;40
190;4;25
780;2;5
890;1;70
980;3;65
580;3;10
470;4;10
580;4;85
90;2;85
710;0;85
10;0;30
950;0;90
410;3;5
860;3;35
470;3;90
300;0;90
910;3;60
930;1;60
760;0;10
60;2;65
90;3;5
730;1;5
350;3;70
490;4;45
360;0;60
970;0;45
970;1;95
780;0;85
80;3;30
950;4;30
30;4;40
630;0;30
900;3;85
920;3;70
690;2;15
520;2;20
320;1;40
590;0;50
590;2;50
440;3;15
180;0;40
590;0;20
560;2;65
350;4;30
780;4;30
890;3;15
320;4;75
280;0;35
700;3;15
590;2;0
600;0;30
600;0;35
770;4;0
720;3;70
40;2;60
480;3;50
520;4;30
10;4;40
340;4;40
400;4;85
60;1;30
330;3;85
210;3;20
0;0;95
340;4;90
960;2;45
40;3;30
560;0;75
280;1;30
370;3;65
110;0;75
750;2;15
320;1;90
900;4;80
680;2;75
50;3;75
210;3;95
360;4;15
530;2;60
930;0;80
490;3;20
590;3;60
900;4;85
400;3;15
790;0;30
170;0;60
410;3;75
160;1;45
690;3;15
10;4;90
130;3;20
90;3;90
120;0;35
180;2;20
810;2;90
760;0;70
60;2;85
430;4;0
540;4;45
360;2;65
530;3;55
290;2;65
190;3;35
480;3;10
990;1;5
350;4;35
330;1;90
830;2;35
530;0;10
10;3;25
410;0;50
30;1;90
910;2;65
420;4;30
100;3;80
490;0;45
230;0;75
800;1;75
870;0;40
580;1;45
180;0;95
390;4;95
390;4;60
300;4;55
940;1;25
780;2;5
560;1;50
910;4;50
740;4;40
40;2;0
770;0;30
620;4;40
610;4;85
450;1;65
420;3;25
340;4;0
400;2;25
650;3;5
140;4;50
440;4;70
170;0;0
400;4;40
350;1;10
830;3;75
140;0;95
980;1;90
950;4;5
950;1;50
10;4;65
360;2;85
340;3;60
810;0;50
660;0;15
400;3;20
0;1;45
730;1;95
160;4;85
690;2;15
790;4;15
570;3;80
810;2;10
610;0;55
600;0;20
600;2;45
890;4;85
660;2;50
210;2;70
670;4;15
200;0;95
860;4;20
140;3;50
10;0;40
170;1;10
130;4;5
590;0;90
200;2;90
480;3;90
740;2;15
880;1;40
870;2;90
470;1;85
70;0;10
660;1;85
210;4;65
70;4;20
400;3;85
40;2;80
100;3;20
930;3;20
820;4;5
190;4;10
270;0;35
30;1;35
980;2;10
560;2;55
990;2;90
500;1;60
130;4;95
200;4;20
830;4;65
170;4;10
600;0;45
980;2;40
800;4;35
930;0;90
290;4;0
550;4;75
710;0;85
230;3;85
500;3;25
10;2;10
70;1;75
70;1;60
70;3;70
610;3;40
930;1;60
970;2;25
900;4;20
590;2;25
340;0;95
930;0;60
90;3;55
810;3;20
310;0;80
700;4;40
560;2;35
260;1;95
890;1;85
960;1;85
660;2;50
270;1;35
690;2;40
170;4;0
110;1;85
460;1;30
20;4;60
130;3;60
880;2;10
540;2;25
140;4;45
510;1;35
960;2;90
240;4;10
480;2;40
980;4;40
830;2;45
350;0;45
530;4;50
500;0;10
180;0;30
590;4;15
240;1;60
590;4;0
610;1;60
310;3;15
520;1;65
420;0;40
420;0;85
130;3;90
410;0;35
220;2;25
570;2;35
940;3;40
370;2;55
310;2;75
60;1;15
630;3;85
680;3;90
540;0;10
210;3;85
150;4;25
100;4;30
800;1;75
490;4;5
610;0;80
710;3;90
350;2;60
50;0;0
40;3;55
510;2;85
470;3;90
50;0;70
650;0;10
170;1;95
630;2;15
800;0;15
240;3;15
250;3;45
830;0;15
260;1;25
410;0;0
0;3;5
240;2;5
330;3;60
360;0;85
230;1;70
390;2;20
890;0;55
420;3;70
560;0;75
520;2;15
420;2;30
30;0;35
930;2;95
540;2;35
540;2;20
310;3;70
220;0;95
110;2;55
50;3;15
320;3;60
660;0;20
600;4;10
170;0;30
680;0;95
490;4;50
10;0;85
0;2;30
830;0;45
720;4;5
860;3;25
520;2;20
150;1;70
400;0;30
570;0;40
950;1;5
680;0;5
250;4;45
940;3;90
430;2;50
560;4;25
290;3;0
110;3;35
670;0;95
480;0;10
20;1;50
810;0;25
760;2;85
440;2;65
550;1;65
560;4;0
760;0;5
830;2;80
480;2;10
740;1;5
980;2;20
590;0;70
680;4;5
0;3;50
620;4;20
140;2;10
670;2;5
140;3;60
140;1;75
510;0;45
880;2;0
720;1;45
970;1;25
350;3;40
870;2;25
370;2;40
320;3;40
790;3;60
80;0;75
180;2;65
650;1;75
730;4;70
870;2;75
560;0;15
510;2;75
130;4;70
950;3;10
570;1;0
40;4;10
100;1;45
640;0;95
0;0;45
410;0;95
860;2;80
970;3;10
300;2;20
650;3;75
150;4;20
400;4;45
500;3;45
320;0;0
660;4;45
20;3;65
640;0;95
320;2;45
790;4;10
280;1;50
480;1;70
380;3;75
830;2;50
810;3;90
810;2;30
590;0;5
630;1;95
180;3;65
580;4;55
800;4;80
140;4;20
440;0;15
590;0;45
350;0;85
280;1;65
930;2;30
300;3;85
130;3;35
110;3;0
860;1;85
840;3;5
510;2;55
120;3;0
170;0;80
10;2;5
510;4;0
490;2;30
90;3;35
370;0;60
420;1;45
90;2;60
870;2;70
200;1;30
710;1;80
780;0;75
680;0;25
780;4;30
600;3;10
530;0;80
490;3;25
800;3;20
430;2;35
580;3;75
680;0;90
990;3;65
0;3;95
510;0;25
170;4;40
360;1;45
40;3;95
710;4;55
620;4;75
960;2;10
810;0;55
980;4;20
490;1;0
750;1;55
0;3;15
590;3;75
530;2;55
160;3;30
950;1;55
760;4;65
320;3;70
350;0;5
560;2;25
440;2;50
690;1;30
210;1;15
610;1;5
40;3;35
440;2;50
620;0;40
420;1;80
0;1;65
790;1;20
70;1;75
860;1;10
340;4;70
870;2;75
420;3;40
900;3;80
530;1;90
270;2;60
80;4;15
690;2;0
0;3;90
400;3;95
770;3;45
870;2;45
20;1;10
320;0;65
330;1;35
840;2;85
190;1;25
200;3;85
490;2;20
810;1;90
10;3;35
930;1;20
520;1;45
860;2;20
720;3;75
410;0;55
610;4;80
660;3;70
140;4;0
860;4;85
420;1;0
450;3;45
680;1;30
920;1;25
480;2;55
340;0;50
120;2;50
810;0;50
610;4;40
930;2;60
580;3;5
330;3;40
520;3;25
560;3;20
500;2;85
270;2;60
930;4;55
70;4;10
410;1;10
610;4;45
780;2;80
720;0;20
730;4;80
160;0;45
370;2;35
610;1;75
970;2;20
720;0;70
550;0;0
510;4;55
960;1;50
130;1;95
600;1;35
240;0;20
810;3;70
920;4;80
500;4;60
940;1;60
80;3;10
430;3;60
390;2;85
840;1;45
320;2;75
220;0;60
420;0;10
540;0;45
160;0;5
230;4;5
430;1;25
880;4;95
750;3;30
520;2;40
580;2;60
860;1;75
690;4;90
210;3;40
250;2;55
930;2;20
520;0;55
80;1;65
470;2;30
840;1;10
560;0;45
570;1;35
710;2;0
580;3;45
460;2;30
830;1;70
880;1;55
480;2;10
700;3;40
680;1;90
270;3;35
840;0;30
840;3;90
420;4;95
360;2;45
10;0;90
980;1;75
460;3;75
990;3;95
830;2;65
300;2;5
170;4;65
320;1;40
980;0;75
480;4;10
330;1;40
800;2;65
640;3;15
220;3;20
50;3;10
880;2;35
370;0;30
540;4;50
140;0;80
820;1;85
0;3;20
870;1;40
960;2;90
960;0;55
230;2;25
170;1;20
490;4;5
560;2;40
490;3;25
100;4;85
60;3;95
540;1;65
600;3;45
310;1;15
670;0;10
100;4;45
20;3;20
560;1;80
190;2;5
110;0;40
590;0;65
750;2;10
330;4;10
160;4;75
160;3;50
450;4;55
370;4;70
900;1;95
140;4;40
370;1;20
260;4;45
740;3;60
700;0;40
60;3;95
480;0;30
450;1;75
550;2;20
260;2;70
530;1;80
890;4;10
900;1;65
500;2;60
270;3;10
450;0;75
490;4;45
690;2;20
10;1;25
40;1;0
80;4;55
480;3;50
530;0;25
270;2;55
890;2;55
720;3;35
960;3;95
200;3;65
510;0;55
440;2;80
600;4;95
170;3;80
660;4;20
540;3;80
210;0;60
120;4;15
260;3;55
590;3;80
740;1;55
10;4;0
530;3;5
360;3;65
730;4;20
160;1;0
190;4;35
660;4;55
820;3;90
570;2;10
960;1;20
20;4;35
50;0;0
110;2;65
800;3;5
530;4;85
100;4;85
80;1;95
690;1;35
330;1;10
140;0;20
210;3;65
100;1;50
130;2;50
760;3;95
670;1;25
80;3;55
960;2;50
950;0;95
70;4;50
240;2;0
550;4;85
170;1;85
970;4;70
740;1;65
380;3;10
690;0;55
520;2;10
500;4;10
10;1;65
220;3;80
180;3;40
980;4;15
110;3;60
870;3;30
110;2;60
250;1;25
410;2;10
380;4;80
170;3;50
460;3;55
220;1;90
790;4;40
810;1;70
870;0;50
640;3;25
810;3;55
630;0;25
380;2;35
240;1;50
430;4;35
910;1;30
690;2;40
410;1;70
670;1;90
410;2;20
890;3;85
810;2;95
170;2;45
750;1;60
150;4;15
640;3;85
690;4;95
260;4;55
840;1;0
810;4;75
870;1;35
600;4;50
240;0;65
450;3;50
730;0;75
980;3;70
400;4;80
600;0;65
700;2;35
40;2;45
760;3;60
700;0;75
740;2;80
0;0;35
240;1;0
390;2;60
240;2;50
790;1;10
470;2;80
580;1;40
440;1;0
230;3;65
910;0;0
180;1;85
150;1;80
170;4;80
10;1;75
860;0;65
300;3;80
400;2;95
600;4;15
150;1;45
870;1;15
500;3;20
530;4;15
970;1;20
550;0;15
430;3;40
300;2;80
890;4;95
760;0;60
150;3;95
640;3;90
90;1;35
600;3;40
330;4;90
470;1;70
490;0;70
330;3;35
880;0;30
270;0;90
500;4;45
600;2;45
540;4;0
240;3;25
860;2;50
220;1;20
270;3;55
240;1;60
630;1;45
650;0;80
470;1;60
650;0;65
980;1;70
950;4;5
900;0;65
200;2;65
20;4;95
40;4;70
130;4;75
930;0;25
150;3;80
530;0;50
770;0;45
90;0;85
630;2;15
680;2;70
20;2;75
0;4;90
240;1;95
610;1;90
430;4;30
90;3;5
970;4;10
90;2;10
640;2;85
850;0;70
180;4;45
240;1;10
410;2;95
150;3;15
200;0;90
880;3;0
60;3;95
30;4;55
280;1;75
900;3;90
530;1;25
830;1;50
910;0;80
670;3;70
350;2;50
780;2;25
580;0;50
120;2;20
840;1;80
980;0;45
840;0;65
760;2;70
950;4;50
970;0;10
630;4;75
630;2;35
40;0;20
870;2;90
440;4;65
260;0;90
120;0;75
180;4;65
10;4;80
390;0;70
280;0;15
880;0;15
630;2;55
0;2;85
580;3;75
340;1;10
730;3;70
570;3;65
260;3;15
770;3;70
20;0;20
80;2;15
370;2;85
200;2;50
700;2;45
390;2;85
510;3;0
940;3;0
960;2;85
910;2;10
570;3;70
650;3;80
800;1;80
790;0;5
450;4;85
420;0;60
640;0;55
170;4;95
640;0;70
620;2;45
410;0;0
160;4;95
650;1;20
220;1;80
710;4;60
740;4;90
30;4;20
640;1;85
860;2;35
30;1;85
880;4;85
850;3;5
380;2;20
70;3;20
330;1;5
60;2;35
530;0;80
190;1;70
910;4;75
370;4;45
500;2;55
300;2;50
320;1;80
550;4;65
370;3;5
340;1;60
120;3;50
90;2;40
890;3;80
770;2;35
530;0;65
290;2;0
440;1;80
330;0;20
530;2;10
980;0;0
760;0;80
150;3;85
640;0;55
490;4;0
780;0;95
660;4;95
600;3;55
390;0;15
140;2;0
400;2;80
280;1;95
550;4;60
400;2;40
570;4;0
910;2;25
310;2;35
930;2;5
710;2;30
980;0;5
220;1;10
910;2;60
550;3;70
920;1;70
860;4;25
230;4;50
10;0;90
940;1;65
100;2;60
930;0;35
340;3;60
780;3;0
440;3;70
330;2;40
390;0;90
850;0;15
150;3;0
580;2;40
410;0;65
590;3;40
280;1;5
690;4;50
180;2;95
510;4;70
350;0;30
640;0;60
310;2;35
850;4;80
610;3;35
920;4;20
920;3;65
430;0;60
250;2;35
930;4;75
990;0;75
210;2;90
890;1;95
470;1;0
230;2;80
140;1;15
790;4;25
370;1;95
450;3;5
450;4;60
510;3;65
600;0;5
630;4;70
570;1;70
940;2;25
260;0;30
260;2;95
420;2;95
660;0;25
480;4;85
690;3;5
710;0;85
990;4;5
630;3;90
280;1;70
290;2;35
190;2;20
310;4;80
600;1;70
170;4;15
380;0;35
650;1;70
780;3;35
750;2;95
900;2;20
130;0;70
80;2;15
530;0;0
360;1;65
700;4;5
400;1;5
610;0;20
540;4;55
120;0;15
960;4;90
110;1;85
440;0;25
420;0;90
580;2;5
930;1;10
840;3;5
660;2;25
130;2;95
490;3;25
520;1;65
440;4;35
890;3;10
140;1;95
820;1;25
390;1;10
390;2;0
570;4;60
750;0;65
550;3;85
730;3;65
840;4;70
990;3;35
400;2;25
980;1;5
190;3;10
870;3;35
910;2;70
310;1;45
850;1;50
620;2;35
720;1;5
870;3;70
890;0;55
490;2;35
510;0;25
660;0;45
490;0;35
460;0;25
330;0;45
520;3;15
950;4;85
500;2;35
420;3;50
410;1;80
230;0;40
920;3;80
130;4;40
900;4;10
240;0;15
380;3;70
150;1;95
780;4;5
570;2;90
340;4;45
430;3;90
850;1;85
310;3;40
430;1;20
790;0;65
960;2;75
960;0;85
530;4;60
460;1;0
70;1;70
190;2;95
680;0;80
750;0;50
60;3;20
980;4;70
20;2;65
450;2;45
500;4;50
220;3;30
720;3;95
860;2;50
20;0;95
480;2;0
410;2;50
30;3;75
510;2;25
0;1;80
760;3;35
540;1;95
860;2;10
910;0;85
860;1;15
420;3;35
440;0;15
940;4;75
710;2;30
390;3;10
660;4;10
890;0;65
600;4;65
630;4;65
700;3;50
600;0;0
300;2;60
180;3;65
400;3;80
280;1;5
220;3;20
550;4;25
580;2;35
810;2;95
340;1;40
840;3;70
230;2;65
340;4;55
350;0;90
100;2;60
180;3;30
940;2;45
990;4;45
490;4;70
260;3;35
390;1;90
610;1;40
330;0;40
0;0;45
650;4;35
710;4;40
620;0;65
80;1;60
150;3;80
960;4;85
980;3;45
230;0;75
100;0;95
390;4;55
60;4;0
550;0;65
960;2;85
110;1;40
110;1;55
650;3;0
330;1;85
800;1;45
440;4;15
370;3;20
390;1;60
680;4;95
490;1;15
20;4;85
350;3;80
850;1;10
300;3;60
330;2;55
160;3;70
830;2;80
710;3;20
430;1;65
940;2;60
250;1;70
360;4;95
890;1;35
90;0;45
440;2;65
820;2;45
690;2;55
360;4;80
630;1;50
700;3;45
980;3;85
10;4;85
240;4;0
290;0;80
220;3;55
730;0;15
610;4;30
570;2;10
780;4;25
30;4;10
630;0;95
710;0;60
850;1;5
910;4;10
830;0;25
700;0;30
250;3;50
810;4;10
400;0;25
690;3;45
100;3;10
900;3;80
920;4;55
790;4;50
160;2;75
860;1;40
420;3;45
0;0;75
840;3;30
610;1;75
960;4;45
990;3;40
140;3;45
490;2;25
220;4;15
840;4;15
890;1;0
840;3;0
250;4;55
700;2;10
530;1;35
620;0;40
270;3;40
160;4;85
800;4;5
940;2;40
430;3;35
800;3;40
120;1;40
770;0;85
90;4;80
990;3;15
190;0;85
890;2;50
530;0;35
650;2;5
810;4;10
460;2;20
510;1;25
110;0;25
660;1;30
90;2;25
90;2;5
240;3;0
140;4;45
710;1;15
950;4;50
840;3;45
290;3;75
470;3;25
50;4;5
720;3;10
390;1;0
430;0;25
520;3;75
240;0;65
620;1;55
650;2;65
200;4;45
290;0;5
240;4;35
30;2;65
800;1;85
510;4;85
770;3;30
440;3;55
660;2;70
110;2;20
740;1;55
220;1;0
850;2;15
340;0;25
490;4;35
800;0;60
330;3;50
340;2;55
410;3;30
210;4;80
470;4;80
210;2;90
540;4;50
830;1;80
520;0;45
670;4;65
90;2;10
390;1;0
510;3;30
980;1;5
310;3;30
530;3;95
280;1;10
60;4;50
350;1;5
410;4;20
270;0;10
590;0;80
580;0;25
430;1;80
650;3;25
430;4;10
300;0;60
780;3;55
130;4;15
220;1;60
490;0;55
750;0;15
320;2;5
240;1;95
320;1;75
130;0;80
430;4;75
780;1;80
890;0;20
700;3;65
670;2;35
20;1;20
280;4;80
210;1;15
260;1;35
760;2;75
330;2;55
120;2;30
940;0;20
30;3;10
430;2;50
920;1;45
90;4;20
470;2;55
10;1;40
980;1;50
220;4;90
50;0;0
630;2;55
80;1;95
730;2;40
30;1;30
610;2;75
20;3;35
830;4;45
860;0;25
60;4;5
850;0;25
610;4;15
440;4;60
980;4;15
860;1;95
310;3;25
320;0;65
430;0;30
710;4;50
20;1;15
620;3;30
870;1;90
770;2;70
830;2;5
730;2;85
710;0;30
760;1;5
440;3;80
840;0;25
880;3;75
370;2;10
140;0;95
180;0;90
390;3;95
40;1;15
210;1;10
100;1;55
810;1;15
950;1;80
450;2;95
60;3;75
420;3;85
660;2;20
60;2;20
410;0;45
300;4;95
580;2;35
980;4;40
270;1;95
660;3;65
630;4;20
570;4;85
260;3;80
110;3;70
170;0;50
50;4;30
880;2;35
460;4;25
920;0;85
670;4;40
330;4;15
720;2;60
500;3;90
680;2;65
170;1;20
450;4;35
830;4;60
200;1;50
950;4;35
730;0;85
290;3;60
590;1;20
280;4;65
700;4;15
340;2;30
980;1;95
80;0;95
820;3;0
250;2;60
380;4;20
980;3;10
930;2;35
760;3;30
660;0;45
380;2;95
230;1;90
50;1;15
300;0;75
190;4;55
410;3;50
30;3;0
770;1;60
800;1;35
780;2;10
920;4;10
310;4;15
150;3;5
400;1;30
820;3;35
380;2;15
190;0;55
470;4;95
420;0;0
340;0;80
300;0;0
320;2;25
0;4;65
220;2;25
430;2;50
660;1;30
610;0;50
170;1;75
270;2;30
200;2;20
500;3;30
840;2;40
50;3;70
600;0;25
40;1;30
290;2;45
370;1;80
970;2;85
200;3;15
380;0;45
140;3;95
490;0;90
150;3;15
500;3;50
150;4;20
630;0;95
840;3;35
610;3;10
930;2;40
500;1;35
890;1;85
50;0;45
810;1;70
220;0;75
60;2;65
630;4;20
990;3;50
630;1;0
310;4;40
280;1;75
10;2;20
710;3;75
250;4;65
220;2;65
430;3;25
470;0;65
310;2;80
190;4;40
140;2;80
240;3;60
170;1;85
660;3;20
170;1;65
800;2;40
140;1;40
770;1;40
40;3;45
250;1;90
0;4;80
80;0;95
170;1;50
40;0;15
260;4;25
60;1;65
460;2;0
460;0;55
180;4;55
810;4;45
790;0;25
660;0;25
840;0;25
280;4;35
680;1;60
190;0;0
670;2;50
600;3;20
360;1;35
90;0;50
470;0;90
590;2;95
250;4;80
190;4;45
390;1;40
470;3;90
60;0;95
960;4;80
960;0;65
710;0;30
540;3;55
710;4;95
920;1;35
610;1;90
950;3;55
520;2;30
800;0;30
510;0;5
470;4;35
880;4;35
460;1;95
400;3;55
840;0;45
540;2;50
370;4;35
380;0;75
150;4;30
510;3;15
150;0;75
350;0;35
730;2;80
810;1;65
150;2;60
0;2;15
660;1;10
690;4;85
480;4;35
50;4;80
990;1;45
520;3;5
310;1;45
220;1;30
570;1;5
880;0;50
500;4;15
320;3;65
970;3;70
390;0;10
290;3;15
590;4;5
530;0;0
810;2;80
920;1;85
850;4;5
340;4;75
870;2;50
260;0;95
620;4;30
230;1;50
560;4;0
10;0;20
350;3;40
370;3;60
460;0;20
790;2;25
840;0;40
370;2;85
670;3;0
410;2;30
910;0;10
360;1;90
900;2;60
620;3;60
460;2;5
460;2;85
50;1;55
870;0;50
700;3;10
390;2;65
850;2;50
630;1;15
840;2;80
210;0;40
780;2;25
200;1;70
630;3;60
350;3;20
640;2;30
330;2;25
210;3;55
360;1;75
740;2;85
830;0;15
230;3;90
780;3;5
870;4;80
230;2;55
440;2;30
30;1;10
150;2;50
840;0;60
0;1;5
230;4;80
470;1;40
420;4;30
480;0;20
670;3;15
40;0;75
580;1;30
810;3;40
50;3;15
580;3;85
830;2;55
210;0;85
450;3;5
780;1;95
670;2;15
280;1;70
540;4;80
90;3;25
580;0;90
250;2;25
340;0;0
320;2;5
440;3;70
40;2;85
180;4;85
870;3;60
420;4;95
140;3;5
850;2;0
120;2;30
270;4;35
440;3;15
930;4;70
640;2;95
630;2;5
0;0;15
560;1;25
80;2;80
340;2;70
250;2;10
930;3;50
360;2;50
700;2;70
800;2;5
290;3;60
900;4;40
300;1;10
470;4;0
690;2;70
290;4;25
580;4;50
280;2;5
460;3;75
350;0;0
330;2;10
890;2;70
350;4;80
590;3;45
360;2;70
670;3;5
320;1;70
390;3;20
980;0;85
880;4;55
990;2;55
320;0;90
670;2;60
510;1;25
150;0;60
190;1;15
230;2;5
560;2;50
680;2;15
710;3;5
360;1;55
930;2;5
380;0;10
380;2;25
430;3;5
850;2;25
800;3;80
710;4;65
190;4;80
520;0;35
450;0;45
190;0;85
750;2;50
430;2;20
430;1;90
810;1;35
670;1;50
220;1;30
750;4;5
820;4;10
480;2;70
400;4;30
310;2;20
770;3;65
990;1;30
750;3;65
830;1;40
