6;200;289
54;350;4
9;150;58
91;250;176
36;150;283
43;0;27
22;50;61
38;400;174
30;250;290
86;300;281
84;300;93
89;200;168
20;400;163
7;400;1
99;350;139
6;100;84
99;350;135
52;200;9
8;250;263
12;300;241
22;50;287
1;450;69
53;350;157
53;150;282
46;450;189
61;0;142
52;150;33
3;350;79
69;250;236
62;150;250
12;300;33
83;150;85
74;50;264
38;250;49
25;150;76
83;200;61
58;50;145
1;50;89
77;450;280
93;150;300
53;150;257
75;200;81
58;100;212
95;150;296
57;400;11
26;150;87
22;400;231
95;0;70
50;200;281
4;350;89
62;450;259
48;150;193
30;100;89
50;100;43
45;400;162
64;450;148
83;150;155
20;400;235
27;300;179
25;250;152
45;250;278
7;250;112
74;250;121
41;350;296
39;250;73
57;400;18
9;150;56
42;150;32
24;350;105
18;300;89
41;50;148
74;450;298
47;350;9
61;150;240
27;400;12
16;100;101
18;300;12
39;0;247
23;450;15
46;350;211
28;400;252
73;400;154
9;400;35
47;0;2
59;400;208
80;350;132
99;0;227
77;150;3
54;200;100
90;400;275
99;400;188
4;350;220
93;50;46
94;250;110
61;200;296
21;0;15
23;150;51
41;100;16
76;150;272
11;150;36
58;350;264
60;300;216
64;0;205
15;0;128
22;450;140
40;350;136
90;450;219
43;0;289
8;400;194
70;400;63
69;350;193
31;250;148
87;450;34
88;150;252
74;100;36
24;50;64
13;150;21
70;200;146
38;150;268
46;400;113
61;400;22
98;400;174
60;200;198
100;0;284
84;350;228
87;200;140
13;200;36
57;150;261
67;0;74
56;350;47
94;250;62
54;100;177
86;400;36
20;400;46
12;100;52
79;250;246
43;150;277
60;350;49
13;400;11
49;250;184
11;100;235
24;250;292
6;350;240
85;0;231
82;250;201
48;150;196
85;100;228
78;350;120
82;250;277
17;50;12
1;50;26
90;0;277
32;350;59
75;150;86
38;0;34
96;300;220
43;50;143
26;250;166
21;200;258
85;200;279
87;450;139
7;350;278
48;150;58
30;0;83
88;300;137
79;350;146
20;200;53
57;350;157
58;0;201
94;450;167
60;300;42
29;150;92
60;400;93
32;450;206
63;50;224
18;250;280
96;0;128
83;300;29
43;250;37
55;0;167
25;250;88
64;250;257
20;350;198
54;250;121
55;250;143
21;300;298
10;0;242
95;300;112
45;0;39
66;150;299
2;50;231
10;100;76
88;150;272
11;400;13
99;350;112
72;450;27
11;250;179
45;450;57
70;300;295
3;350;127
99;200;17
27;200;287
62;200;272
1;50;60
10;50;164
70;0;299
60;200;5
35;150;252
74;300;293
90;0;152
21;200;70
14;50;196
3;350;206
11;450;47
63;200;224
46;50;46
35;450;91
87;200;208
48;250;93
13;0;40
41;0;112
36;150;139
10;450;149
43;100;242
34;400;45
40;50;26
97;100;26
86;250;13
50;300;282
25;50;112
23;0;73
40;300;264
1;0;153
60;350;251
40;250;146
92;0;74
41;150;251
91;250;231
42;150;130
51;50;178
7;0;203
33;450;178
4;250;31
51;400;161
13;300;149
32;0;53
58;50;261
47;350;251
44;450;150
37;250;56
99;50;254
20;400;9
78;400;158
40;250;222
75;350;292
22;400;228
63;450;277
24;150;271
2;50;3
33;100;288
68;450;103
54;150;37
79;350;57
74;450;107
93;450;248
8;150;121
30;450;22
25;250;126
62;0;12
26;50;195
46;300;51
76;300;126
26;250;288
78;350;189
73;400;82
85;450;131
1;350;189
9;150;212
51;50;150
55;0;28
49;400;43
64;100;70
95;0;239
85;100;53
22;0;167
89;250;233
52;100;84
9;350;173
36;400;64
99;0;216
12;450;256
25;300;103
4;200;199
51;200;240
53;250;108
86;350;274
43;400;205
63;400;35
58;200;199
97;250;8
64;350;191
71;0;185
74;400;31
83;450;16
59;400;24
23;50;206
68;400;17
54;300;38
52;450;185
78;350;86
13;450;165
51;0;55
77;400;23
21;250;291
49;100;79
53;400;3
56;350;169
38;400;254
67;400;209
73;400;161
94;100;114
94;450;55
91;200;95
45;400;296
57;50;10
60;50;92
67;150;47
10;150;280
57;200;156
66;0;269
33;350;291
96;250;134
90;100;72
22;250;13
50;250;81
82;400;184
10;350;169
50;100;137
34;400;94
40;450;133
66;200;275
65;400;277
98;450;21
93;0;175
56;300;284
73;450;72
26;350;12
7;250;139
92;150;211
66;200;251
62;0;2
17;350;201
21;350;7
41;400;21
75;150;66
58;250;284
29;200;233
96;350;230
83;0;106
100;0;220
54;200;51
56;200;256
1;300;227
55;200;277
6;200;250
22;100;225
5;50;148
73;250;23
12;150;257
56;150;36
31;300;137
20;50;207
51;150;79
13;100;12
32;0;220
77;50;264
28;450;247
39;300;204
69;250;44
61;450;28
91;300;224
93;250;27
32;150;174
68;100;293
69;150;4
70;350;7
3;400;54
23;300;132
7;350;36
60;400;149
9;100;61
5;300;186
94;450;292
53;50;40
31;350;114
77;100;16
88;200;214
97;400;59
45;0;270
53;150;126
13;350;141
78;450;21
81;300;120
48;450;114
85;200;34
57;50;53
62;300;226
13;100;80
56;250;157
91;350;25
100;0;76
62;250;182
90;100;28
75;350;156
22;200;230
63;200;283
35;0;248
13;300;250
11;200;172
99;200;165
98;100;48
89;0;46
30;200;286
71;50;208
75;100;145
10;250;40
3;350;74
91;0;53
19;300;44
85;300;86
92;400;11
50;400;43
61;400;35
10;150;240
18;50;194
45;450;11
39;200;142
65;0;38
70;250;90
12;200;131
74;100;79
48;350;122
28;300;296
77;300;167
96;200;90
63;450;221
67;100;239
6;200;164
97;300;65
74;450;234
48;300;62
86;450;41
84;50;161
18;250;172
41;150;86
58;300;30
71;0;134
76;300;130
37;100;209
17;150;127
97;0;15
46;450;29
88;250;189
31;200;74
88;300;3
50;250;240
51;50;91
66;350;35
88;100;278
63;400;149
82;400;284
23;50;83
61;400;208
18;400;265
3;350;251
11;350;34
11;450;144
100;450;112
85;150;40
24;100;111
32;400;191
26;50;151
82;400;101
69;250;143
79;50;108
46;0;178
86;300;41
25;250;70
52;350;71
19;450;192
25;150;145
33;150;256
83;150;95
28;0;127
96;350;106
54;200;248
62;100;155
92;300;205
54;400;43
96;400;141
88;200;189
7;0;24
32;250;44
81;50;192
8;150;114
72;450;239
85;400;137
90;100;190
84;100;278
49;250;249
46;350;245
30;350;258
97;150;252
30;0;74
76;400;227
64;150;150
83;0;205
37;450;147
10;50;161
5;150;256
94;0;71
31;0;248
28;400;284
78;0;63
80;250;187
88;50;300
7;100;147
4;100;104
25;0;7
72;450;271
93;400;132
59;200;163
89;250;89
38;400;297
71;250;116
72;450;39
48;400;81
60;100;45
4;400;265
2;300;275
27;50;206
86;50;262
96;350;293
18;250;300
27;400;19
9;250;204
85;50;187
93;450;298
96;100;52
69;0;264
22;400;192
4;350;205
99;100;194
37;200;130
79;250;269
12;100;138
7;0;46
33;300;7
6;250;266
13;200;209
23;150;0
52;0;180
93;0;179
76;50;124
43;200;4
23;200;135
1;200;34
54;350;192
18;0;198
61;100;197
15;400;21
55;350;11
89;400;114
5;350;64
45;100;188
63;250;143
72;150;50
33;350;257
5;100;84
95;450;50
93;0;39
99;400;285
32;300;22
18;400;6
19;350;93
99;0;207
28;200;239
52;0;107
92;250;187
54;300;93
60;0;47
11;100;97
61;400;170
1;400;134
59;100;201
27;300;253
36;400;9
96;350;245
30;450;215
15;150;85
14;50;16
16;250;34
3;350;57
59;450;32
47;300;117
99;200;20
23;450;18
92;100;154
31;200;283
21;350;191
69;400;144
25;0;257
96;350;53
21;250;41
19;450;147
80;250;248
81;250;24
63;450;206
29;150;195
7;150;155
56;350;106
41;350;249
61;50;37
42;200;38
72;200;24
12;100;49
67;400;104
57;0;235
17;200;242
2;450;277
43;450;173
64;450;239
88;300;45
29;150;81
12;300;67
53;350;216
91;350;278
80;0;138
57;100;94
28;400;15
12;150;192
33;250;117
57;0;135
75;50;101
42;450;267
96;300;202
35;450;41
21;200;165
41;200;244
6;450;122
70;300;37
9;100;57
36;350;75
84;450;242
29;100;282
91;50;211
63;100;91
76;150;165
71;350;55
60;50;64
60;300;110
97;250;2
44;0;184
38;100;283
23;350;286
72;250;292
68;150;277
55;0;157
32;400;207
64;350;183
59;400;257
2;400;199
68;250;96
6;350;111
26;250;213
8;150;40
75;400;297
55;200;55
82;0;56
35;250;242
58;350;140
18;250;88
5;150;280
65;400;275
55;150;175
26;100;196
71;150;137
27;0;260
35;100;137
69;400;192
78;250;91
18;0;32
39;450;91
41;250;70
90;250;49
10;250;73
23;250;36
44;100;75
55;250;260
23;300;291
21;50;273
98;0;95
1;350;170
5;50;251
73;150;45
41;150;159
70;300;41
48;100;59
43;200;286
29;300;200
90;350;50
56;400;221
59;150;215
25;250;168
10;450;290
22;250;270
67;350;93
50;300;91
100;200;89
23;200;134
49;400;239
67;400;109
74;250;263
27;250;20
28;50;94
95;0;194
77;150;238
25;100;107
92;200;270
12;450;219
89;50;126
69;250;228
7;100;231
74;150;132
89;350;135
61;150;155
64;400;172
72;100;172
49;300;93
56;450;147
23;300;276
100;200;117
94;300;91
51;250;162
80;150;108
45;350;72
69;350;148
89;150;94
99;400;292
46;450;24
68;200;179
76;250;81
52;0;246
20;400;198
93;150;294
52;50;19
55;350;163
30;350;239
71;100;87
72;300;4
3;300;280
63;150;211
39;300;20
37;200;195
37;100;190
87;250;201
83;450;109
39;200;287
39;250;192
1;350;216
69;100;124
5;200;169
41;150;218
81;350;184
85;400;156
96;50;35
14;250;67
77;150;45
21;0;136
28;350;159
66;100;295
70;350;175
12;350;14
88;100;257
47;300;22
61;200;78
77;250;62
21;400;259
90;50;235
20;300;286
56;300;209
19;150;13
58;400;44
3;450;181
36;450;38
69;400;128
59;150;69
49;400;244
40;200;195
27;450;241
18;250;274
42;0;64
83;400;2
13;450;187
73;100;213
82;350;62
56;350;257
84;400;218
74;200;91
81;400;129
65;350;64
90;150;92
23;400;92
37;100;190
96;400;22
99;300;262
35;400;254
87;150;117
6;400;268
34;350;98
15;400;145
51;50;213
76;300;267
64;250;262
76;100;111
14;250;10
46;450;222
20;300;36
46;300;120
69;300;60
40;150;150
41;300;17
83;50;95
46;250;261
86;250;77
72;150;243
96;100;175
65;350;241
88;300;259
90;150;281
55;50;300
47;100;164
7;150;270
17;200;58
100;250;208
65;300;77
65;100;54
9;350;152
97;400;148
42;200;134
47;0;143
33;400;200
91;450;171
71;250;176
47;100;80
31;400;144
16;250;128
17;250;234
40;0;268
7;400;292
6;50;45
58;350;140
27;100;131
98;200;286
67;350;120
66;450;265
77;300;60
78;200;118
87;450;236
47;150;240
83;450;49
34;450;255
66;250;14
53;350;258
48;50;273
53;450;47
16;50;243
5;450;292
13;0;260
96;0;175
23;450;144
55;300;231
62;0;275
17;200;34
47;50;113
9;150;29
80;0;113
100;250;162
83;100;292
58;200;135
64;350;56
31;450;271
50;200;144
63;450;283
66;50;33
91;50;32
32;400;222
41;450;255
37;0;211
44;400;70
2;250;62
6;400;25
27;250;73
80;250;220
59;50;238
44;50;71
55;300;135
15;300;3
89;200;185
25;200;23
73;450;227
53;450;103
96;200;8
53;350;102
68;350;203
46;50;41
95;150;105
67;0;170
52;450;95
34;200;262
46;50;47
16;0;74
11;450;136
99;150;140
17;50;270
23;100;282
24;250;299
19;0;256
16;400;140
65;50;144
24;150;38
22;200;79
64;300;65
73;100;86
8;150;15
26;400;79
54;150;68
13;250;151
59;0;14
39;100;160
22;450;83
49;250;89
70;300;112
31;450;62
13;250;237
31;350;130
16;450;24
66;50;219
62;150;66
7;350;255
44;250;32
66;400;282
39;150;293
26;250;236
52;450;3
96;0;114
75;200;51
16;350;136
73;150;203
63;400;282
67;300;59
13;50;179
27;50;70
70;450;58
22;450;141
33;100;96
53;0;113
46;400;188
31;0;217
71;400;45
52;200;62
78;400;58
70;400;97
93;400;182
61;0;112
28;450;95
86;400;134
11;400;9
9;100;269
14;450;44
66;400;130
47;300;83
32;250;151
28;450;233
8;400;263
37;300;231
19;50;219
55;250;140
15;50;170
64;450;121
71;100;121
13;300;109
50;450;260
57;350;264
12;250;267
5;450;238
52;0;103
14;300;48
85;300;209
100;300;60
43;200;242
86;250;44
89;200;253
86;350;94
31;300;106
37;50;48
95;0;290
26;100;259
46;50;101
53;300;140
8;350;17
60;200;44
92;400;222
70;450;69
96;250;37
77;400;91
91;50;80
2;250;122
52;200;243
56;0;70
2;50;231
54;350;0
17;250;96
87;100;246
47;0;170
75;150;240
20;350;300
78;300;130
90;350;189
69;150;285
64;250;274
71;450;76
5;400;185
47;200;24
36;450;237
77;450;264
89;100;285
82;200;267
67;100;175
60;450;106
1;100;224
92;450;4
87;400;231
9;0;255
65;100;201
81;300;31
60;300;5
48;0;227
63;450;8
36;200;18
35;0;3
39;350;295
70;100;180
70;350;91
40;450;136
61;150;199
59;200;50
7;200;224
69;50;128
42;300;44
48;100;194
38;300;262
46;0;155
13;250;90
88;400;0
8;150;44
23;150;122
82;300;248
72;450;236
46;0;278
62;450;99
72;150;132
4;250;281
69;0;0
70;250;96
59;50;132
80;0;90
93;400;61
45;350;58
20;450;31
17;400;246
36;200;12
3;250;62
80;350;191
42;250;107
55;0;127
8;450;111
38;100;297
43;100;164
9;150;212
82;250;36
71;250;109
71;0;291
38;100;81
64;450;133
1;450;23
26;50;280
23;100;267
16;150;34
82;150;141
41;300;264
100;250;95
43;200;21
79;200;156
62;400;126
66;200;246
76;450;52
7;350;96
17;200;269
76;100;74
99;400;293
35;250;8
62;250;102
6;200;212
96;350;88
91;150;213
39;250;2
73;300;78
68;450;187
59;400;299
31;400;188
93;400;245
20;200;288
46;450;262
4;200;294
27;150;31
34;250;158
85;0;157
42;100;228
38;0;13
53;250;181
10;200;47
3;350;55
74;50;64
10;50;203
43;200;291
95;50;191
63;400;14
36;450;239
84;0;120
63;250;259
51;200;15
33;350;87
72;50;168
72;250;35
86;0;187
89;100;65
16;200;139
55;250;2
50;150;248
67;250;162
7;400;52
72;100;104
93;400;80
86;200;149
29;250;159
12;400;31
65;0;93
67;50;241
89;100;38
27;150;142
72;150;20
61;350;109
68;400;189
65;150;269
23;50;49
81;350;153
79;250;64
55;150;156
96;300;206
80;0;92
7;300;84
38;200;180
70;50;144
2;100;43
45;0;117
22;0;63
81;300;120
44;100;286
17;50;280
86;300;207
39;450;212
20;200;114
90;400;163
37;0;293
93;0;92
66;400;37
98;100;229
3;0;177
1;400;257
35;100;186
36;200;185
40;50;17
97;350;58
61;200;97
17;50;86
95;150;28
3;200;4
85;350;27
82;450;38
1;200;76
17;300;15
68;100;13
36;100;89
21;0;188
66;200;135
71;100;31
95;50;14
56;250;104
37;0;221
93;350;184
88;400;78
82;300;141
77;100;144
59;50;211
91;50;201
47;150;58
74;350;26
72;150;56
94;450;161
43;350;201
90;350;274
53;0;204
72;450;30
25;350;24
40;400;47
86;350;36
51;250;138
21;0;102
87;400;119
97;250;8
16;50;67
69;350;0
26;150;119
61;250;288
69;100;223
73;100;115
57;200;152
46;450;79
74;450;239
41;450;89
37;0;243
16;300;75
93;400;112
73;150;256
18;200;36
60;450;293
86;150;259
84;0;180
36;0;246
18;0;0
28;200;81
73;250;269
93;50;214
43;450;240
89;100;108
45;0;250
96;250;62
84;150;236
11;100;32
44;150;184
77;0;91
27;300;129
41;0;247
96;450;163
1;50;17
87;200;240
62;300;75
81;400;224
18;0;18
49;450;20
30;0;269
40;350;128
16;300;135
97;450;85
41;0;180
70;450;284
46;100;46
86;150;2
96;350;54
77;0;244
82;200;55
21;350;192
84;350;288
89;350;125
92;350;74
32;300;177
41;0;86
13;250;64
75;300;217
74;400;171
91;100;136
83;300;139
25;150;209
56;350;245
64;50;36
8;50;5
38;450;138
78;100;78
32;100;166
43;400;227
80;0;112
2;250;41
24;50;209
80;200;257
43;300;223
41;100;264
41;350;46
60;50;85
13;350;296
33;300;143
95;250;254
55;150;269
92;350;170
5;350;250
2;100;40
63;0;53
19;150;205
32;50;241
44;250;264
37;300;10
98;300;105
18;350;183
13;300;216
21;250;255
82;250;82
2;400;248
61;50;201
37;400;176
97;450;129
64;400;61
65;450;134
79;150;29
24;250;207
83;250;264
42;200;96
45;400;258
63;100;145
13;350;233
45;450;4
60;100;268
72;400;71
57;250;34
56;50;185
77;400;279
20;450;51
7;350;60
40;100;249
54;200;177
27;150;265
24;250;4
69;400;65
84;100;38
11;100;226
63;50;162
32;200;193
86;50;90
24;350;7
77;50;85
98;100;99
30;0;141
64;300;203
31;200;0
53;150;75
62;150;217
47;400;178
30;200;21
38;50;271
38;300;2
52;200;268
90;400;285
14;50;109
19;300;20
11;150;196
86;300;65
76;400;154
64;350;29
40;400;152
5;350;136
62;450;60
62;350;277
99;350;83
61;100;81
68;400;166
48;400;247
67;50;62
80;250;229
58;100;205
72;250;48
37;350;240
55;400;182
27;400;290
26;350;144
59;0;171
82;450;171
18;300;284
7;100;275
96;350;1
28;50;214
15;450;15
12;200;129
61;150;11
16;200;210
68;400;195
7;200;136
24;200;260
42;450;61
68;300;34
54;250;252
63;0;30
44;250;257
50;0;188
60;250;106
61;350;207
16;50;226
88;100;51
29;250;272
99;50;121
12;250;55
52;0;4
100;150;225
31;50;93
84;300;218
51;300;240
68;400;113
59;0;285
78;350;105
81;100;25
29;50;98
85;50;51
81;200;173
6;50;245
94;50;154
92;50;4
23;350;299
27;50;79
63;400;88
74;300;49
7;50;66
47;100;35
35;300;51
80;0;297
13;250;271
51;100;91
11;50;104
55;250;121
34;200;53
82;450;94
3;300;236
39;0;197
49;50;188
81;250;151
79;50;120
20;350;257
60;450;168
25;100;110
62;0;94
15;100;215
99;200;284
43;50;289
15;300;187
84;450;169
65;300;139
73;350;182
92;350;118
93;200;78
13;400;69
14;400;8
43;100;97
81;400;49
35;50;23
8;300;292
35;100;164
58;250;293
11;150;187
13;200;255
13;200;52
56;250;106
42;450;127
54;300;33
36;300;133
62;100;283
12;50;249
100;150;74
94;100;115
32;200;2
84;350;265
77;50;121
95;50;276
55;100;174
46;150;51
1;300;178
95;0;193
61;300;102
80;450;206
75;450;3
100;100;284
14;0;265
7;350;296
9;450;161
19;450;88
46;50;76
49;50;275
52;200;17
48;150;213
35;300;94
39;200;198
47;100;99
85;300;26
68;200;81
10;100;15
83;200;263
28;100;203
83;100;11
87;200;79
1;400;240
17;200;206
3;200;265
39;200;64
79;350;243
16;450;80
6;350;5
58;50;198
82;0;179
46;0;234
24;100;155
5;100;182
39;100;71
72;200;188
15;450;170
53;50;173
92;50;246
89;400;240
60;450;106
53;400;107
51;300;78
76;200;20
75;50;136
34;50;86
100;400;40
18;150;80
93;100;26
43;100;262
18;0;55
81;200;208
51;0;292
5;150;121
43;100;43
24;100;154
17;300;264
7;350;218
63;100;59
17;100;294
63;150;221
42;350;187
92;450;260
31;400;292
21;200;18
76;200;134
38;350;277
50;150;21
6;150;224
87;300;93
98;350;233
86;300;72
92;300;291
44;200;168
33;250;110
38;400;139
90;400;71
82;250;171
43;50;59
62;300;271
2;150;172
48;300;213
72;300;205
63;0;201
74;0;43
41;100;172
88;250;90
2;100;102
3;0;19
5;250;166
34;400;72
86;50;73
37;350;191
5;400;134
38;100;151
50;200;255
64;50;161
3;300;179
34;250;102
85;400;86
35;250;220
24;150;202
33;350;215
57;450;16
93;150;209
62;450;88
36;400;124
30;50;164
23;100;130
46;400;278
29;200;80
19;100;174
64;350;134
72;450;79
54;0;27
40;150;109
33;450;33
13;450;180
97;50;242
29;0;105
83;150;31
74;350;187
42;350;249
74;450;270
7;400;145
90;0;256
92;150;157
12;250;59
22;400;145
11;450;295
96;100;211
79;200;146
100;100;73
87;450;248
45;100;167
64;400;96
10;400;129
2;450;95
39;400;101
75;350;11
98;300;77
9;100;223
27;100;192
76;300;59
83;0;289
16;350;168
88;350;121
9;50;54
63;100;220
31;250;103
60;300;269
61;300;91
18;300;10
81;450;168
5;250;146
13;150;86
44;100;266
83;350;132
79;350;177
99;50;114
90;50;227
96;150;242
88;450;195
30;200;98
1;200;23
21;450;255
82;200;162
87;100;110
63;400;97
42;450;248
14;150;234
69;100;183
43;450;248
100;250;12
69;350;210
84;300;96
56;450;148
34;400;220
88;50;71
22;300;211
32;450;31
69;100;197
79;0;11
64;0;25
85;300;234
49;350;54
83;350;77
67;300;245
39;400;188
34;0;103
88;450;253
21;450;167
11;450;153
54;100;224
26;50;297
39;100;30
59;200;86
37;200;135
4;150;175
55;200;135
47;250;78
4;400;274
67;250;95
92;50;19
15;300;111
33;350;177
31;350;148
25;250;161
76;250;42
62;350;275
49;300;261
41;100;202
45;0;68
83;50;24
59;150;0
42;450;262
83;450;164
91;450;72
41;0;116
75;450;131
98;100;108
44;300;265
38;100;28
64;150;111
87;150;150
87;250;117
96;450;158
38;400;157
24;200;241
29;50;259
68;450;228
40;200;96
65;200;132
65;400;35
62;400;110
96;200;263
40;100;265
98;50;63
75;150;53
68;350;79
7;350;154
26;0;27
72;100;220
48;350;96
15;200;271
76;100;172
5;0;231
97;350;81
63;450;78
93;150;53
19;250;96
25;100;294
4;400;103
57;350;256
77;350;58
42;50;25
39;400;47
78;350;31
88;50;53
53;400;269
97;400;290
90;50;207
80;350;155
29;150;124
26;450;53
17;300;8
72;350;256
78;450;22
23;50;179
43;100;249
17;400;61
73;0;230
21;0;243
65;450;146
48;350;48
10;150;41
24;250;39
91;50;275
38;50;237
85;100;151
41;400;60
63;400;26
49;450;208
23;50;88
27;250;162
81;350;58
95;350;166
95;100;145
64;350;235
54;400;245
1;400;32
68;200;223
3;150;270
61;300;162
70;0;228
45;100;147
42;200;295
52;450;262
78;0;195
42;350;218
69;100;58
69;250;222
75;0;101
16;250;41
83;350;218
7;150;270
43;250;131
98;350;86
93;0;118
21;400;193
99;150;223
87;0;166
88;250;288
43;450;208
98;0;153
13;50;169
49;350;204
44;300;226
9;50;46
41;100;168
55;100;191
58;100;176
66;250;249
54;450;65
97;100;182
79;200;288
92;250;42
8;450;231
100;150;147
2;150;109
85;400;14
21;0;104
10;100;168
80;150;32
58;150;166
71;50;292
83;350;257
57;350;45
92;100;227
10;400;82
11;300;188
14;250;146
65;200;12
64;0;96
3;400;278
8;150;249
72;0;207
16;100;298
19;0;150
22;250;268
1;0;34
67;50;258
51;150;3
73;200;50
89;0;24
100;400;47
80;100;256
98;350;200
3;200;252
82;150;208
9;100;52
55;250;90
7;400;281
41;100;207
77;100;256
36;350;36
77;450;60
65;250;271
3;300;216
5;100;20
26;100;102
64;100;158
24;50;18
21;200;257
40;150;55
49;200;49
63;350;192
17;100;20
63;0;240
2;100;209
46;100;46
19;300;91
24;50;115
54;300;53
44;150;61
41;100;119
42;350;179
49;250;34
71;0;147
100;350;231
63;250;33
30;400;22
1;300;149
81;0;55
23;150;286
9;400;228
71;0;124
83;250;96
21;250;47
73;0;8
28;350;274
24;350;253
41;400;166
13;100;276
54;250;9
45;450;260
16;200;283
46;450;72
22;250;257
73;300;294
17;150;83
69;200;185
30;400;238
84;450;69
10;300;126
79;50;95
92;50;7
28;200;24
99;0;173
24;250;198
43;0;231
62;450;104
49;400;171
4;350;235
1;100;90
10;350;210
31;300;173
75;100;196
69;50;68
24;150;134
57;250;264
57;450;210
6;50;40
87;250;75
36;450;287
94;0;46
75;400;187
70;100;48
43;0;21
63;200;130
2;200;299
84;0;10
9;400;155
50;400;253
62;150;17
17;250;86
38;300;94
75;350;268
5;250;273
46;150;115
75;250;249
85;450;270
10;200;46
38;300;239
93;450;157
11;300;195
11;200;185
61;150;291
57;100;95
41;150;12
66;450;58
63;0;240
54;250;180
88;0;140
63;350;73
19;50;149
43;300;92
80;450;233
18;250;15
9;100;184
100;100;284
78;50;88
71;450;187
83;50;16
77;200;31
57;0;25
16;0;255
93;0;27
11;50;193
6;0;228
93;150;168
70;150;116
11;100;220
81;450;116
24;150;37
12;50;227
63;300;225
32;50;215
18;450;282
21;250;48
81;450;150
92;300;81
59;100;181
85;400;121
11;50;118
7;450;175
80;100;53
27;100;121
25;100;199
54;250;274
19;50;38
5;150;87
11;450;255
34;200;217
38;0;92
1;350;289
35;100;91
19;150;247
10;300;243
3;50;18
83;300;124
63;450;284
72;300;224
83;200;160
52;100;36
100;200;214
92;400;7
23;200;122
31;50;216
35;50;243
28;100;38
35;200;143
15;200;248
80;250;54
35;350;202
67;300;247
25;400;92
7;300;295
26;400;278
39;150;241
12;250;142
18;300;180
11;350;178
89;50;81
45;150;178
95;200;67
36;300;13
77;100;169
48;250;273
30;0;244
33;350;250
88;300;293
63;250;141
34;400;43
14;200;258
73;50;242
46;150;43
13;200;92
68;50;57
17;200;49
92;150;135
68;100;75
23;150;140
98;400;86
54;250;113
90;350;24
1;400;81
58;350;81
57;350;297
49;50;136
94;200;74
62;250;135
89;200;226
2;200;124
61;350;66
52;450;55
40;400;114
86;100;248
45;0;168
22;0;232
84;400;128
47;250;264
22;400;156
30;400;81
5;50;196
70;50;218
9;100;256
84;450;264
74;0;59
59;400;107
23;400;207
38;100;19
45;350;287
63;350;190
