640;4900
765;6900
235;2100
645;4900
180;4900
150;4900
510;7800
330;1600
110;1700
200;1200
785;1700
435;4500
360;1500
360;7200
570;6200
450;2600
630;800
140;4800
500;6700
325;4000
105;3600
200;8600
495;2000
435;900
160;8900
435;9900
400;5700
750;7100
760;5800
430;100
240;3800
715;4300
10;3100
140;300
625;1600
680;4100
520;200
160;4400
655;9500
80;2500
280;3800
685;1900
340;6000
330;1900
705;6100
630;2400
225;6400
470;9800
575;5600
80;9800
735;5000
285;9300
760;8100
640;3700
250;1100
370;400
60;7000
90;5300
310;500
105;4900
635;9100
715;2000
475;6600
320;6900
145;9000
180;3100
60;6000
610;5000
210;1900
385;9200
205;7600
120;1000
325;4200
445;2900
320;100
65;2400
395;9400
670;3100
670;4600
55;2500
680;8700
245;2000
275;9500
735;8800
140;8400
720;9700
390;7900
130;9800
330;4000
225;400
665;5600
185;7100
505;800
730;7300
705;4600
710;600
165;8700
385;8400
185;9400
550;6800
665;700
600;1100
230;4300
280;2800
665;2500
490;4500
410;7700
45;9100
640;7800
590;500
400;4100
425;5800
525;100
230;8700
685;500
105;4800
205;6900
80;9800
395;3900
340;3200
555;3200
550;6300
755;1600
515;4200
345;6200
755;9200
685;9000
90;4300
730;3900
145;7300
340;5500
125;8200
160;3100
465;7700
35;8400
535;500
685;6400
25;0
175;800
550;4900
485;8100
0;700
200;2200
425;2400
585;6900
530;8200
520;9500
495;1500
620;6600
585;6700
55;6400
150;6300
595;6000
310;2800
450;4700
785;5600
265;3600
325;5100
550;8000
775;5600
265;3300
370;8600
350;6100
760;3100
450;1700
590;7900
685;6000
725;500
90;2100
210;7700
480;2400
760;9300
475;7800
580;8700
175;0
675;5600
420;6900
575;6000
365;8700
520;5800
575;9500
220;8800
335;6100
105;700
5;2200
150;5000
10;4200
350;5700
200;400
265;6600
180;6000
325;1500
355;5000
525;8600
785;6300
370;3700
675;5500
735;4600
75;100
385;9200
65;2100
420;7300
40;9100
340;7100
715;1200
795;7700
580;2700
740;4500
400;5200
760;6300
35;2200
325;2300
375;100
695;8600
725;2900
730;6600
315;600
50;1200
90;9800
350;2800
560;5900
440;8400
460;3100
260;7900
370;5800
245;7300
470;3600
700;5200
780;5600
235;7900
100;7300
285;9700
45;4900
25;7700
80;9500
630;6100
425;5100
260;8400
270;2200
510;7100
610;5100
470;600
85;9900
770;8300
490;6200
390;2300
125;8800
525;3900
60;8800
660;9500
445;1400
235;9900
540;4800
615;5900
795;2700
525;3200
150;9600
575;8600
230;7000
30;6000
230;6100
785;2400
55;9600
375;5000
80;4400
460;9500
465;5900
30;8100
485;0
740;1700
295;5700
770;8000
650;1600
735;6400
240;5300
515;5100
135;3400
470;8800
635;5600
435;8500
265;7300
755;6000
555;3400
180;1900
85;700
665;5600
330;700
165;4500
290;1000
520;5700
615;4500
245;3100
645;2300
790;1900
80;200
570;1800
60;9200
480;2400
80;2400
255;9700
380;600
320;4300
755;2900
250;2900
160;1300
690;4000
205;4900
410;3700
140;7200
465;5500
65;8300
675;7900
280;7900
255;8000
695;3200
390;3400
580;200
75;3500
425;1000
295;4300
75;4100
85;8700
740;8900
490;9800
610;1900
20;2000
520;9400
355;6200
400;5000
485;4300
435;9600
480;7000
180;300
25;8300
250;6400
30;9300
270;7700
450;7700
470;7000
625;8500
160;8800
305;4800
680;7100
135;800
735;6700
785;3500
250;5000
500;2200
65;1400
605;3700
620;600
775;6400
90;4700
300;3500
770;6400
480;1200
520;400
445;200
370;4000
350;6400
530;7700
410;5000
450;800
555;2900
785;6500
715;8000
730;9100
105;6400
585;1200
700;9100
175;7600
510;2500
50;4800
420;6400
725;5300
70;9300
120;3800
275;7100
790;2500
605;8600
260;5100
140;9400
300;4500
125;500
310;5000
265;100
355;1900
450;7400
100;900
210;7000
580;3200
145;2400
445;2400
795;8600
0;8200
345;7400
655;3400
370;9600
345;4100
140;8400
95;6300
345;3500
265;5800
215;9400
580;3200
435;3900
500;3000
305;1800
445;7000
350;9900
715;7400
495;2400
270;8900
375;5800
170;100
660;5500
80;4200
335;6800
760;3100
160;200
280;8100
115;8000
300;9700
715;6100
395;2200
675;2500
115;7500
710;9100
580;1900
770;2600
180;4500
740;2300
610;500
510;700
320;8000
535;7600
510;4100
115;9900
665;9000
390;8700
295;1700
495;2000
105;9400
490;9000
105;1700
630;2000
680;9000
100;500
580;4300
255;2200
425;9000
370;7500
210;2400
215;3200
450;9100
225;4800
165;1300
695;2700
335;3100
575;5900
680;2500
245;7900
460;7400
535;7300
340;6000
645;3200
330;7700
100;4100
175;4600
290;3600
705;7200
320;8200
215;9700
560;7100
165;4000
420;4200
390;2000
325;7700
605;400
475;4100
530;7400
330;1200
395;2800
760;1700
390;8600
360;1700
15;5000
555;1500
40;5400
370;5800
705;6800
365;700
665;8300
715;9900
95;4900
110;6600
425;4500
15;9100
495;600
30;5900
290;1500
370;2700
70;7200
785;6500
260;3700
430;2100
60;6700
770;9700
725;3100
205;5200
415;9800
435;3100
780;7100
435;6800
735;3200
320;1000
185;7500
200;6600
65;8000
785;9500
270;4200
530;8000
495;3700
495;6400
30;4800
595;5600
575;1000
340;8500
345;4500
95;8100
755;4200
615;1500
50;6600
165;5800
685;9600
720;2400
690;6900
360;8100
550;2500
330;6200
595;1900
725;2900
395;600
645;7300
690;4900
750;4900
210;1300
130;2300
30;1000
405;4300
630;8800
760;9300
15;2000
20;8700
260;9900
540;2300
235;2800
550;300
565;6600
25;6600
230;8400
400;100
495;7200
705;6200
505;9400
225;6000
445;0
15;200
95;5900
395;4200
95;5600
495;8000
755;7700
600;3500
395;1500
440;1300
115;5400
195;5000
290;2300
240;8100
140;9000
365;600
555;6700
90;3700
740;8500
150;2000
775;5300
100;3400
455;7700
155;6700
540;7400
150;6300
400;5000
700;6100
215;6400
400;7100
775;2600
345;3600
590;4400
10;5700
625;6500
270;4600
580;4200
790;5300
425;7100
235;7500
640;8100
245;4500
465;5400
165;2200
110;1100
365;2500
620;7500
745;8800
465;300
350;6600
755;8500
80;3000
640;9800
95;4600
575;3500
410;9200
120;8400
75;4100
665;400
320;2000
215;6700
125;6600
640;9500
505;1500
310;9200
790;4900
745;4200
245;5600
290;6100
415;6100
130;2500
350;2300
240;200
495;5900
555;9100
460;2200
90;3700
355;700
255;5000
460;2800
730;8400
200;3700
785;300
445;7600
305;1300
25;7900
590;6200
635;6500
785;4100
755;1500
5;2800
535;3200
545;5000
130;3200
415;4300
5;8500
265;2000
275;5800
300;500
560;8000
330;7300
430;6200
355;8200
415;8000
115;2100
665;8600
230;3300
620;300
505;7900
15;5600
575;1500
740;700
560;9700
680;1700
30;4000
680;2700
85;8900
795;9200
255;700
385;7000
185;6500
255;4700
560;2000
355;5600
305;0
120;3300
695;1400
735;3200
165;2900
395;4500
155;4400
765;400
720;4800
180;700
125;6900
640;6500
645;6600
150;1300
190;1100
270;6300
720;2600
30;8000
240;1500
730;4800
745;7000
205;4100
610;1800
240;1800
355;2300
370;2900
740;1000
35;8500
655;4700
725;2900
520;4100
745;3100
525;7800
605;5400
685;2100
25;400
740;3700
670;6600
575;9500
160;5700
575;7600
660;6100
50;6200
655;6200
140;8800
550;5200
215;1900
785;900
450;9800
280;1500
500;5700
585;7500
705;5900
55;7500
780;3600
320;4900
555;8400
375;1200
730;8500
170;4900
565;6000
405;8400
110;3800
375;1500
95;1400
295;500
65;3300
365;4400
110;1500
460;1400
60;9000
380;7100
630;4100
505;4500
20;5100
665;7200
380;3800
615;7000
680;6600
650;1600
565;9400
365;3700
215;2400
120;8500
85;2600
115;9500
140;4300
560;7200
530;9600
445;7600
140;6000
255;800
375;3900
670;2800
415;6300
200;9700
735;5400
470;2900
15;3500
310;6400
530;1300
205;4500
160;1300
590;8100
130;9700
670;2700
100;2400
485;400
440;5700
95;3000
130;6700
25;6000
195;6800
320;7000
95;4900
740;5300
175;3400
35;6100
620;1700
270;8100
235;9800
605;4800
190;6800
420;800
470;1600
285;2100
480;4400
55;7700
160;7100
390;3200
615;5300
495;8400
390;6900
320;5000
460;3000
725;7100
45;9800
385;9500
65;3400
455;8200
55;7400
650;5000
0;2800
320;4700
630;9000
110;5300
330;8400
125;8600
535;6700
125;600
680;3100
625;8100
200;2500
345;9400
780;7800
745;3500
760;3700
370;400
215;4700
630;1300
770;3900
570;2100
605;5100
285;7400
345;6200
195;8200
585;3300
480;7800
745;4300
665;3900
115;1300
415;4700
555;4600
625;300
360;6500
55;5800
530;1100
515;1800
540;9600
425;7600
465;9400
700;300
115;9500
270;3400
520;1800
625;8600
165;8700
590;8900
260;1400
610;2300
285;1600
470;4700
560;5200
555;1300
75;9000
610;1000
255;6400
730;4200
705;4600
395;2200
770;9300
30;8100
65;3900
180;7300
730;8700
665;8000
190;1000
225;5600
275;6500
535;1300
530;5600
170;100
335;3600
340;8600
270;3500
340;8200
90;8500
730;1800
130;1100
380;9300
400;7900
40;8200
365;7800
35;2100
435;500
275;700
105;9000
370;4700
540;9500
700;4200
60;1900
90;5200
0;400
150;8600
135;1000
340;4200
190;4100
625;4400
50;7700
725;4800
510;7600
145;1500
0;7700
10;7200
360;4300
375;7600
380;1400
425;300
585;7200
740;3200
170;9700
630;2800
175;9900
370;4500
720;3400
365;6500
740;7600
205;3600
185;1200
250;7300
65;3800
150;2500
610;9200
55;2600
355;1000
185;1500
365;4600
795;5500
55;7200
745;8900
795;9900
570;3000
160;8500
290;3400
110;8500
350;8500
75;1300
695;7900
400;8800
635;6000
125;5800
280;7500
710;3500
430;0
765;4900
170;5700
750;1600
555;700
380;5200
325;2300
90;8800
680;5300
45;7500
240;6500
50;7100
795;2100
580;4700
385;4000
10;1300
140;1800
140;8500
620;5600
775;9800
95;8600
670;900
210;4600
40;6900
25;3900
300;4700
65;9500
390;9900
680;5700
140;4000
690;800
225;3100
545;3800
610;1600
785;4500
300;2500
275;500
790;6000
345;6700
500;6200
375;5100
745;5700
500;8200
565;7400
540;1800
680;2100
425;8500
70;2400
400;2100
600;6300
415;6400
770;1000
285;8800
395;6100
300;7800
720;5800
590;5200
380;3500
490;9400
295;8500
690;7800
15;4100
15;6100
300;6400
430;900
655;7200
675;5300
295;9300
305;9600
170;2800
30;0
340;1300
255;8900
105;200
405;7300
720;9300
320;8500
210;1900
765;9200
55;4400
745;4400
560;4500
5;3300
690;2600
665;6400
130;1500
205;1200
390;8900
180;1200
85;2900
225;9200
300;9900
155;500
590;3700
595;6600
610;7700
530;9100
620;6800
775;6500
495;3700
20;3200
720;800
500;300
305;6000
455;7100
70;7700
510;7700
315;1500
795;6000
305;8400
460;7300
300;5100
575;2100
475;1600
110;5800
480;9400
745;400
430;6800
250;5600
745;5700
540;2400
755;600
35;4600
770;8200
140;600
395;1700
780;200
0;3400
265;4300
405;4700
795;7000
180;5600
445;5600
460;8000
655;200
235;8600
230;4900
80;8500
175;1100
5;3900
640;3500
335;2800
460;8700
255;9000
255;7900
625;8700
125;8400
760;200
715;6900
470;8600
640;1900
525;2800
185;7200
735;2100
545;1100
170;200
200;3800
335;3100
95;4800
735;6400
675;0
570;2200
55;5200
80;6800
350;5200
280;2900
145;3600
195;6200
15;4400
745;3000
5;6900
60;1900
285;4100
650;6100
425;2500
320;5200
520;2900
320;200
550;9000
770;8800
110;1200
550;4400
25;8200
400;9900
615;8100
780;7800
160;3000
425;100
660;9200
780;7600
200;700
780;5700
780;6100
150;6300
340;4800
375;6700
20;4700
595;9400
90;8500
710;8900
445;8600
775;3400
665;3700
85;1700
485;9500
300;1600
610;3700
330;4800
370;1800
100;9400
775;2900
255;3400
410;6500
460;2800
330;6700
610;5900
670;6800
775;8200
750;1300
785;3400
150;9600
715;9700
760;2800
450;7600
465;4100
280;7700
440;600
610;7200
480;1100
665;8700
105;4900
690;7400
30;8200
5;6100
0;2500
55;800
665;0
320;8100
475;4500
795;9200
260;300
590;6700
625;8700
35;5800
245;6300
400;1400
580;7500
340;4400
85;6500
240;9800
365;4100
200;1900
105;5600
755;8400
705;7100
785;1200
335;3000
30;9300
680;9400
605;4600
290;7500
215;1600
345;600
610;4100
35;9200
35;2200
535;1900
665;300
235;2400
525;6100
495;900
735;7500
325;3300
350;800
485;5100
275;6800
70;4500
760;300
355;5700
550;4800
420;100
455;8400
475;5700
465;5200
470;5800
720;1200
145;1800
460;2400
325;700
735;2600
295;3100
485;7700
240;4700
75;900
580;8400
655;2600
100;8300
620;800
180;3200
575;600
645;2500
220;8300
85;6800
585;7600
160;0
50;9500
10;3600
325;1500
260;4900
75;7300
575;5000
640;8000
365;2400
685;4500
220;1200
560;1900
775;4700
550;1300
535;7000
655;4600
105;8300
770;8600
25;8200
60;4600
310;6800
415;100
100;2200
645;4400
75;3400
720;8300
610;1300
25;600
560;100
740;2800
160;4200
225;4100
615;7300
185;9900
580;4600
305;5400
495;4100
425;4300
600;4800
405;300
600;2500
655;6000
650;1300
30;2100
110;1200
435;7100
255;3100
780;300
630;7700
685;7700
240;3600
155;1400
480;7000
365;1900
485;2900
15;6200
355;7300
715;4000
230;6000
520;6200
490;2300
165;900
400;5500
370;8800
60;1800
655;1000
430;3900
760;8500
355;9100
575;1100
220;8600
640;5500
100;900
645;3400
195;1400
565;9200
710;1400
615;6000
450;6000
310;4000
680;5900
55;4500
130;6600
265;1900
365;3000
70;5000
720;6700
740;2200
620;8100
580;3400
465;7300
45;3500
425;6100
790;9800
345;4900
650;7000
165;7800
365;4700
170;3400
650;2500
320;900
780;2000
565;300
735;9500
600;7300
5;1800
250;6200
385;2700
735;3600
340;5300
60;1600
430;9600
530;2300
485;3600
640;3100
515;3200
25;900
230;2900
90;4200
155;6300
790;7200
780;1000
205;900
790;700
465;3300
20;4500
460;3900
240;6200
630;5300
5;2600
265;4400
215;3900
85;1100
485;8300
685;6900
675;700
575;2100
35;9400
50;3600
120;3000
695;7600
180;300
535;5500
645;7100
580;5800
690;4000
250;5500
470;1100
320;400
240;2400
440;5300
180;7300
505;8400
35;9600
380;4800
30;1900
745;3500
265;7200
105;1300
645;8800
245;1100
635;3000
440;5500
790;6500
635;800
460;8700
775;500
515;5000
120;6700
490;2600
0;8400
715;6200
750;5300
620;5400
270;3300
385;2600
190;8900
780;5800
485;1800
540;800
720;2300
475;3700
730;3900
570;5400
480;7500
780;5900
555;2900
660;2700
615;3900
580;4900
685;7200
350;5800
245;2800
170;2100
150;3300
545;3400
545;8200
485;1100
350;7800
780;1300
230;800
355;8400
130;1000
600;8500
230;900
550;2400
755;2200
150;4600
60;2400
15;6100
85;6400
65;2700
30;2500
245;8500
565;7700
535;900
345;2600
160;6900
300;3300
140;1500
650;5700
745;5200
80;2100
440;2300
690;7000
760;4500
110;9300
600;7500
155;2100
130;600
75;2500
640;3600
400;4600
630;1200
285;1100
520;6000
455;2900
15;3400
485;9200
410;8700
260;9400
110;6500
320;1100
430;4300
145;4000
370;9700
260;1700
150;1900
135;4200
755;2800
595;0
375;7000
525;6000
55;3200
575;9300
90;8600
100;7500
525;3000
545;7400
395;4000
650;8900
690;5700
140;7800
485;2300
340;6200
130;1600
115;0
75;3300
195;6900
585;9300
215;5600
520;7800
575;800
160;6600
235;7700
615;9400
95;200
420;4500
15;9100
520;3600
250;2500
670;8600
730;600
45;9600
415;6100
135;5000
135;1000
755;7600
690;3400
770;4400
0;4500
165;6200
540;6800
740;8000
35;6300
505;3300
675;7900
175;8000
185;2000
30;2100
175;8000
65;700
290;6900
455;400
185;8900
255;4600
450;5900
335;1700
215;8100
220;5000
285;7600
325;7100
690;7200
460;1200
375;4400
190;1800
265;2800
25;5500
560;2100
745;1700
85;6200
290;3200
165;3900
10;7100
405;4000
510;9000
680;8700
435;6600
550;3800
340;400
670;5800
665;6300
625;2000
485;600
250;1000
650;3000
385;8300
35;7800
645;9800
515;2800
100;6100
65;1500
595;9900
385;1400
720;7300
415;6800
780;1100
260;4000
285;4900
505;8300
380;7200
130;6800
155;5000
430;4200
365;1200
115;5600
595;6800
405;8300
40;2100
510;7800
465;2500
595;8100
480;100
180;8300
30;1200
445;4500
250;2300
335;8400
115;3500
780;3300
360;8700
245;9100
575;800
265;7000
280;600
500;4900
795;6500
530;500
350;2600
695;8900
280;0
175;5900
255;1000
360;5200
45;1000
780;9100
70;8200
260;8100
120;7600
315;7600
300;3200
380;3300
425;300
215;6900
415;6100
750;5200
595;1500
355;400
300;8500
695;9700
180;1500
320;600
355;4300
110;9000
590;7900
620;100
540;9000
355;2200
310;8000
380;1700
290;3100
130;5600
60;5900
580;8000
310;4300
215;6900
285;6600
625;9300
275;4300
290;9000
470;7500
535;3200
165;8100
240;9200
100;7400
490;3400
515;6600
45;500
765;4100
785;1200
510;9700
745;6700
185;2800
475;3900
160;2400
595;2600
90;9200
120;2200
685;1800
490;9400
75;7900
725;500
560;4700
560;4500
485;4300
415;4900
515;9900
585;2600
790;5400
540;3000
335;6700
585;9600
400;3200
405;3200
125;7000
140;1700
120;3700
310;3900
55;800
150;2500
665;4500
155;9600
195;900
135;1700
290;200
595;1200
280;1000
330;6300
275;4500
135;3600
450;4600
225;300
15;2700
745;4000
645;4100
100;5000
105;3400
675;5800
660;7000
290;3100
555;6600
785;4200
555;9800
770;3400
400;9500
5;2000
730;4400
435;4600
510;500
735;600
280;2000
580;1800
165;9900
420;1600
150;7400
555;9700
730;9900
160;1900
245;3200
690;7000
650;9500
520;6800
675;7900
215;5900
425;6800
755;3800
775;7300
265;1100
155;3600
715;2600
765;4100
560;1500
360;4400
125;8000
160;2100
480;1300
590;2900
440;3300
695;400
245;6400
280;7500
180;1500
590;3200
350;1300
545;1000
5;5900
570;8900
490;1800
445;9200
360;7400
445;900
330;1400
595;4000
365;7300
405;6700
120;5500
20;9300
45;4900
0;5000
355;5500
200;6400
125;1700
665;8900
570;2800
565;5500
380;3200
60;5900
250;8300
75;8800
580;4600
455;7700
475;6900
645;3800
665;9500
340;2900
115;7100
170;3100
710;1800
150;2200
750;6200
575;7400
305;6600
685;9600
720;4500
210;5500
595;8100
110;700
795;4900
540;6100
710;3200
490;8800
440;3700
25;3800
605;9800
100;5800
795;8600
380;1800
140;2900
520;6500
700;4000
670;2500
175;6700
665;3700
35;9900
510;6000
310;5200
490;8300
145;3300
300;2600
80;6900
505;200
660;4600
730;5400
645;1400
485;9200
400;3700
315;9800
450;6500
10;8800
485;100
185;1500
220;2000
695;7500
95;6500
455;4200
225;4000
105;8100
215;8200
765;4800
485;6300
605;4900
765;5400
380;3500
105;500
475;1600
25;6300
650;3400
310;7300
755;600
250;0
585;5600
640;4400
575;8900
765;9900
630;5000
345;1600
315;8800
60;1200
295;8900
30;6800
710;5100
105;4500
685;6700
425;5800
255;5900
510;5800
640;2700
190;4300
540;8700
420;9800
560;6800
205;8500
550;6300
105;4900
575;3700
170;9800
510;5400
430;8200
650;2600
120;1400
450;9300
310;6800
440;9100
260;5400
450;7300
425;9400
50;4700
445;5300
630;6300
500;1100
60;300
380;9500
755;3800
330;2500
670;5400
120;5500
460;9900
495;8200
200;3200
505;5100
560;4800
440;7800
795;7200
370;7700
480;5600
60;8600
205;8100
410;9500
135;400
15;9600
560;9500
630;4100
565;4100
680;1600
420;6300
730;6800
100;1500
575;5500
335;5300
215;8100
65;3000
730;7500
460;1500
575;4100
165;400
460;800
630;2500
200;400
65;1400
75;5300
600;9600
715;8900
340;2200
10;2600
605;700
700;9000
365;2100
795;3100
475;4600
525;200
425;1100
180;4200
390;300
15;7400
620;7600
480;1500
110;4100
775;800
520;5200
300;2600
670;2800
645;1100
150;300
165;700
465;3300
690;6700
640;7000
735;300
55;1300
210;9000
790;6300
720;6200
145;8700
230;5200
5;6500
45;8500
185;2000
660;1700
375;2300
685;5800
585;2900
760;9000
535;6100
625;1900
705;2600
655;7700
635;7300
230;4600
485;4200
230;8500
30;6900
35;1200
230;7300
230;8400
320;5700
215;4500
535;6500
430;100
360;2100
260;3200
370;4600
330;8900
740;8200
490;8200
205;6900
50;3000
90;4400
545;7600
240;2000
720;6000
200;7800
760;9300
490;8200
785;3600
320;1500
460;5900
335;5900
565;5400
260;300
570;9200
380;5100
165;200
210;2600
645;300
295;6800
290;5400
100;6000
710;2000
90;5700
375;1600
290;5000
710;5700
735;7500
635;3500
775;2800
130;1200
5;1300
270;4600
325;6800
785;3600
635;7100
620;300
460;1300
180;9800
620;3300
180;4400
745;4700
80;3000
420;6000
115;6300
775;2500
490;4500
190;8300
275;2700
380;4200
265;9800
505;6100
645;9100
560;8100
135;1100
785;400
150;4300
150;8000
95;3500
235;5400
30;6500
780;1800
325;5000
640;9000
65;6800
155;2000
650;800
85;6400
560;700
785;7500
510;5500
685;5100
510;9100
70;4700
530;9600
200;9400
605;1800
640;1400
605;3400
85;9800
580;6700
185;8200
235;1100
70;4500
30;6900
330;7700
135;8000
480;1100
705;3700
130;7500
155;1500
395;200
635;1300
235;1200
365;2200
140;9000
570;3400
795;1200
775;3000
230;100
250;1600
280;7900
720;1200
255;1500
490;1300
45;4000
550;9300
605;1200
600;2700
180;7600
535;8900
275;4100
160;7800
655;5300
100;3200
355;6600
660;2300
225;1900
120;7000
525;5500
90;1200
715;8500
770;6800
170;1700
600;6700
520;1800
375;2100
460;2300
530;2200
495;2800
450;6500
140;8600
755;6600
425;5300
610;8700
650;5600
205;5100
715;6400
745;3000
720;9800
675;600
715;3900
755;3400
505;600
415;9500
530;3900
270;1500
765;300
245;5700
30;9600
70;900
55;4900
150;1800
570;300
480;5900
285;5600
470;4400
785;3700
290;9200
620;1300
445;500
390;6800
640;8200
605;8400
360;9900
640;7600
365;6400
485;2500
380;6200
655;5900
570;8900
130;3900
550;100
425;9300
135;1700
340;7500
50;6900
445;7800
685;9500
635;2300
515;1900
315;6900
490;4900
490;9900
565;9100
200;200
315;6100
240;6700
245;4100
60;2300
390;6300
530;2100
240;8300
315;2300
345;0
85;4500
75;9000
480;4600
510;8200
505;4400
580;8200
505;5400
120;5100
350;3500
275;4600
570;6400
385;2800
535;1600
515;7500
95;6200
715;7000
405;5400
760;3000
590;5000
30;2400
535;8300
420;9000
565;7400
525;8900
390;4600
725;5500
285;5400
525;1800
460;7800
310;1800
95;9100
515;8200
335;8200
690;4100
480;700
680;3400
745;2000
135;8900
5;3000
635;8900
265;6700
275;500
390;100
170;4300
15;5900
475;6300
35;4800
545;1800
290;8700
320;9100
245;400
15;7700
395;1700
325;2400
380;2000
670;8500
455;7400
670;3000
655;2600
5;1200
700;700
95;6200
620;600
275;5800
435;4300
730;8400
225;5900
125;4100
595;6800
360;6200
355;5000
360;5900
610;3000
400;5300
285;200
60;2200
550;5700
25;1300
480;4800
305;4200
170;4400
560;9800
520;7800
370;3000
345;8800
415;6000
455;7400
635;6700
285;4700
215;6200
540;3900
355;5300
595;2400
635;9400
570;1600
160;8100
730;5200
225;6600
145;3400
315;8100
320;7000
590;7000
770;8900
200;800
300;2700
35;2100
175;9700
635;1500
710;3900
640;8900
80;100
530;4400
120;2700
